datetime,username,tweet,tweet_cleaned,tweet_tokens,normalization
2022-04-15 07:23:58+00:00,AeYuwan,"@celebesid_ Kalau kalimat anda rancu, gimana orang bisa memahami argumen anda?

Kedudukan seksual maksudnya apa?

Yang jelas UU TPKS ini mengatur kekerasan di dalam dan di luar pernikahan. Bukan untuk melegalkan zina.

UU TPKS Mempersulit nikah di bagian mananya? Coba jelasin.", kalau kalimat anda rancu  gimana orang bisa memahami argumen anda   kedudukan seksual maksudnya apa   yang jelas uu tpks ini mengatur kekerasan di dalam dan di luar pernikahan  bukan untuk melegalkan zina   uu tpks mempersulit nikah di bagian mananya  coba jelasin ,"['kalau', 'kalimat', 'anda', 'rancu', 'gimana', 'orang', 'bisa', 'memahami', 'argumen', 'anda', 'kedudukan', 'seksual', 'maksudnya', 'apa', 'yang', 'jelas', 'uu', 'tpks', 'ini', 'mengatur', 'kekerasan', 'di', 'dalam', 'dan', 'di', 'luar', 'pernikahan', 'bukan', 'untuk', 'melegalkan', 'zina', 'uu', 'tpks', 'mempersulit', 'nikah', 'di', 'bagian', 'mananya', 'coba', 'jelasin']","['kalau', 'kalimat', 'anda', 'rancu', 'bagaimana', 'orang-orang', 'bisa', 'memahami', 'argumen', 'anda', 'kedudukan', 'seksual', 'maksudnya', 'apa-apa', 'yang', 'jelas-jelas', 'uu', 'tpks', 'ini', 'mengatur', 'kekerasan', 'di', 'dalam', 'dan', 'di', 'luar', 'pernikahan', 'bukan', 'untuk', 'melegalkan', 'zina', 'uu', 'tpks', 'mempersulit', 'nikah', 'di', 'bagian', 'mananya', 'coba', 'jelasin']"
2022-04-15 07:26:28+00:00,beritaindo,MPI apresiasi DPR atas pengesahan RUU TPKS menjadi UU TPKS https://t.co/kfmRGtBqJO,mpi apresiasi dpr atas pengesahan ruu tpks menjadi uu tpks ,"['mpi', 'apresiasi', 'dpr', 'atas', 'pengesahan', 'ruu', 'tpks', 'menjadi', 'uu', 'tpks']","['mpi', 'apresiasi', 'dpr', 'atas', 'pengesahan', 'ruu', 'tpks', 'menjadi', 'uu', 'tpks']"
2022-04-15 07:32:39+00:00,rsaupwr,Anggota Panja UU TPKS Tegaskan Perkosaan Masuk ke Dalam Substansi https://t.co/yX2K08YHdE,anggota panja uu tpks tegaskan perkosaan masuk ke dalam substansi ,"['anggota', 'panja', 'uu', 'tpks', 'tegaskan', 'perkosaan', 'masuk', 'ke', 'dalam', 'substansi']","['anggota', 'panitia', 'kerja', 'uu', 'tpks', 'tegaskan', 'perkosaan', 'masuk', 'ke', 'dalam', 'substansi']"
2022-04-15 07:34:20+00:00,UNSfess_,"-11fess klo ngelanggar rules, boleh dihapus yaa min.

open discussion kuy, berhubung UU TPKS baru disahkan, kira2 menurut kalian kegiatan apa yg “terlanjur dinormalisasi” yg sebenernya itu udah termasuk atau hampir melanggar UU TPKS???",   fess klo ngelanggar rules  boleh dihapus yaa min   open discussion kuy  berhubung uu tpks baru disahkan  kira  menurut kalian kegiatan apa yg  terlanjur dinormalisasi  yg sebenernya itu udah termasuk atau hampir melanggar uu tpks  ,"['fess', 'klo', 'ngelanggar', 'rules', 'boleh', 'dihapus', 'yaa', 'min', 'open', 'discussion', 'kuy', 'berhubung', 'uu', 'tpks', 'baru', 'disahkan', 'kira', 'menurut', 'kalian', 'kegiatan', 'apa', 'yg', 'terlanjur', 'dinormalisasi', 'yg', 'sebenernya', 'itu', 'udah', 'termasuk', 'atau', 'hampir', 'melanggar', 'uu', 'tpks']","['fess', 'kalo', 'ngelanggar', 'rules', 'boleh', 'dihapus', 'ya', 'min', 'open', 'discussion', 'yuk', 'berhubung', 'uu', 'tpks', 'baru', 'disahkan', 'kira', 'menurut', 'kalian', 'kegiatan', 'apa-apa', 'yang', 'terlanjur', 'dinormalisasi', 'yang', 'sebenarnya', 'itu', 'sudah', 'termasuk', 'atau', 'hampir', 'melanggar', 'uu', 'tpks']"
2022-04-15 07:37:47+00:00,Larachyntia,@aparatmati brhubung UU TPKS udh d sahkan si gofar bsa d penjara gk sih?, brhubung uu tpks udh d sahkan si gofar bsa d penjara gk sih ,"['brhubung', 'uu', 'tpks', 'udh', 'd', 'sahkan', 'si', 'gofar', 'bsa', 'd', 'penjara', 'gk', 'sih']","['brhubung', 'uu', 'tpks', 'sudah', 'ada', 'sahkan', 'sih', 'gofar', 'bisa', 'ada', 'penjara', 'enggak', 'sih']"
2022-04-15 07:47:09+00:00,PDI_Perjuangan,"Ketua DPRD Provinsi Jambi, Edi Purwanto menyambut baik dengan disahkannya Rancangan Undang-Undang Tindak Pidana Kekerasan Seksual menjadi undang-undang (UU TPKS).

Edi Purwanto menyebut bahwa dengan lahirnya undang-undang ini maka semua warga merasa terlindungi. https://t.co/ej3m7ZNSRz",ketua dprd provinsi jambi  edi purwanto menyambut baik dengan disahkannya rancangan undang undang tindak pidana kekerasan seksual menjadi undang undang  uu tpks    edi purwanto menyebut bahwa dengan lahirnya undang undang ini maka semua warga merasa terlindungi  ,"['ketua', 'dprd', 'provinsi', 'jambi', 'edi', 'purwanto', 'menyambut', 'baik', 'dengan', 'disahkannya', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'menjadi', 'undang', 'undang', 'uu', 'tpks', 'edi', 'purwanto', 'menyebut', 'bahwa', 'dengan', 'lahirnya', 'undang', 'undang', 'ini', 'maka', 'semua', 'warga', 'merasa', 'terlindungi']","['ketua', 'dprd', 'provinsi', 'jambi', 'edi', 'purwanto', 'menyambut', 'baik', 'dengan', 'disahkannya', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'menjadi', 'undang', 'undang', 'uu', 'tpks', 'edi', 'purwanto', 'menyebut', 'bahwa', 'dengan', 'lahirnya', 'undang', 'undang', 'ini', 'maka', 'semua', 'warga', 'merasa', 'terlindungi']"
2022-04-15 07:47:10+00:00,PDI_Perjuangan,"Apalagi menurut Edi Purwanto sudah banyak korban-korban kejahatan seksual yang secara psikis mengalami cedera jangka panjang.

""Kita sangat menyambut baik dengan pengesahan UU TPKS ini. Kerja panjang semua pihak di tengah pembahasan-pembahasan yang terjadi,",apalagi menurut edi purwanto sudah banyak korban korban kejahatan seksual yang secara psikis mengalami cedera jangka panjang    kita sangat menyambut baik dengan pengesahan uu tpks ini  kerja panjang semua pihak di tengah pembahasan pembahasan yang terjadi ,"['apalagi', 'menurut', 'edi', 'purwanto', 'sudah', 'banyak', 'korban', 'korban', 'kejahatan', 'seksual', 'yang', 'secara', 'psikis', 'mengalami', 'cedera', 'jangka', 'panjang', 'kita', 'sangat', 'menyambut', 'baik', 'dengan', 'pengesahan', 'uu', 'tpks', 'ini', 'kerja', 'panjang', 'semua', 'pihak', 'di', 'tengah', 'pembahasan', 'pembahasan', 'yang', 'terjadi']","['apalagi', 'menurut', 'edi', 'purwanto', 'sudah', 'banyak', 'korban', 'korban', 'kejahatan', 'seksual', 'yang', 'secara', 'psikis', 'mengalami', 'cedera', 'jangka', 'panjang', 'kita', 'sangat', 'menyambut', 'baik', 'dengan', 'pengesahan', 'uu', 'tpks', 'ini', 'kerja', 'panjang', 'semua', 'pihak', 'di', 'tengah', 'pembahasan', 'pembahasan', 'yang', 'terjadi']"
2022-04-15 07:47:10+00:00,PDI_Perjuangan,"namun Ketua DPR RI, Ibu Puan Maharani mengetok palu dan mengesahkan UU TPKS,"" ujarnya.

Lebih lanjut Edi Purwanto yang juga Ketua DPD PDI Perjuangan Provinsi Jambi ini mengapresiasi wanita-wanita yang memperjuangkan UU TPKS ini.",namun ketua dpr ri  ibu puan maharani mengetok palu dan mengesahkan uu tpks   ujarnya   lebih lanjut edi purwanto yang juga ketua dpd pdi perjuangan provinsi jambi ini mengapresiasi wanita wanita yang memperjuangkan uu tpks ini ,"['namun', 'ketua', 'dpr', 'ri', 'ibu', 'puan', 'maharani', 'mengetok', 'palu', 'dan', 'mengesahkan', 'uu', 'tpks', 'ujarnya', 'lebih', 'lanjut', 'edi', 'purwanto', 'yang', 'juga', 'ketua', 'dpd', 'pdi', 'perjuangan', 'provinsi', 'jambi', 'ini', 'mengapresiasi', 'wanita', 'wanita', 'yang', 'memperjuangkan', 'uu', 'tpks', 'ini']","['namun', 'ketua', 'dpr', 'ri', 'ibu', 'puan', 'maharani', 'mengetok', 'palu', 'dan', 'mengesahkan', 'uu', 'tpks', 'ujarnya', 'lebih', 'lanjut', 'edi', 'purwanto', 'yang', 'juga', 'ketua', 'dpd', 'pdi', 'perjuangan', 'provinsi', 'jambi', 'ini', 'mengapresiasi', 'wanita', 'wanita', 'yang', 'memperjuangkan', 'uu', 'tpks', 'ini']"
2022-04-15 07:48:09+00:00,ketertibanumum,"minimal dgn UU TPKS, kelas menengah dan yg lebih tinggi ga buat TPKS sebab bisa dituntut hartanya. pelaku TPKS miskin? tuntut aja hartanya kalo mau sebab ga akan bisa dipenuhi (sama kayak gugatan wanprestasi ke pemilik perusahaan yg bangkrut: ga bisa dipenuhi)",minimal dgn uu tpks  kelas menengah dan yg lebih tinggi ga buat tpks sebab bisa dituntut hartanya  pelaku tpks miskin  tuntut aja hartanya kalo mau sebab ga akan bisa dipenuhi  sama kayak gugatan wanprestasi ke pemilik perusahaan yg bangkrut  ga bisa dipenuhi ,"['minimal', 'dgn', 'uu', 'tpks', 'kelas', 'menengah', 'dan', 'yg', 'lebih', 'tinggi', 'ga', 'buat', 'tpks', 'sebab', 'bisa', 'dituntut', 'hartanya', 'pelaku', 'tpks', 'miskin', 'tuntut', 'aja', 'hartanya', 'kalo', 'mau', 'sebab', 'ga', 'akan', 'bisa', 'dipenuhi', 'sama', 'kayak', 'gugatan', 'wanprestasi', 'ke', 'pemilik', 'perusahaan', 'yg', 'bangkrut', 'ga', 'bisa', 'dipenuhi']","['minimal', 'dengan', 'uu', 'tpks', 'kelas', 'menengah', 'dan', 'yang', 'lebih', 'tinggi', 'enggak', 'buat', 'tpks', 'sebab', 'bisa', 'dituntut', 'hartanya', 'pelaku', 'tpks', 'miskin', 'tuntut', 'saja', 'hartanya', 'kalau', 'mau', 'sebab', 'enggak', 'akan', 'bisa', 'dipenuhi', 'sama-sama', 'kayak', 'gugatan', 'wanprestasi', 'ke', 'pemilik', 'perusahaan', 'yang', 'bangkrut', 'enggak', 'bisa', 'dipenuhi']"
2022-04-15 07:49:04+00:00,yash_mahendra21,"@sweetcigarattes @ruangpijakan @WinnerJhonshon Hadeh draf anda salah itu, frasa hasrat seksual gak ada lagi di UU TPKS.",  hadeh draf anda salah itu  frasa hasrat seksual gak ada lagi di uu tpks ,"['hadeh', 'draf', 'anda', 'salah', 'itu', 'frasa', 'hasrat', 'seksual', 'gak', 'ada', 'lagi', 'di', 'uu', 'tpks']","['hadeh', 'draf', 'anda', 'salah', 'itu', 'frasa', 'hasrat', 'seksual', 'enggak', 'ada', 'lagi', 'di', 'uu', 'tpks']"
2022-04-15 07:49:21+00:00,AmanillahH,"Berkaitan dengan tuduhan palsu, memang di draft ruu pks sebelumnya yang ekstrim, korban memiliki kekebalan hukum dari tuntutan balik, tapi di UU TPKS kekebalan itu dicabut. Jadi kalau ada korban ngaku-ngaku, bisa dipidana, apalahi kalau bohong di bawah sumpah. Kena KUHP.",berkaitan dengan tuduhan palsu  memang di draft ruu pks sebelumnya yang ekstrim  korban memiliki kekebalan hukum dari tuntutan balik  tapi di uu tpks kekebalan itu dicabut  jadi kalau ada korban ngaku ngaku  bisa dipidana  apalahi kalau bohong di bawah sumpah  kena kuhp ,"['berkaitan', 'dengan', 'tuduhan', 'palsu', 'memang', 'di', 'draft', 'ruu', 'pks', 'sebelumnya', 'yang', 'ekstrim', 'korban', 'memiliki', 'kekebalan', 'hukum', 'dari', 'tuntutan', 'balik', 'tapi', 'di', 'uu', 'tpks', 'kekebalan', 'itu', 'dicabut', 'jadi', 'kalau', 'ada', 'korban', 'ngaku', 'ngaku', 'bisa', 'dipidana', 'apalahi', 'kalau', 'bohong', 'di', 'bawah', 'sumpah', 'kena', 'kuhp']","['berkaitan', 'dengan', 'tuduhan', 'palsu', 'memang', 'di', 'draft', 'ruu', 'pks', 'sebelumnya', 'yang', 'ekstrim', 'korban', 'memiliki', 'kekebalan', 'hukum', 'dari', 'tuntutan', 'balik', 'tapi', 'di', 'uu', 'tpks', 'kekebalan', 'itu', 'dicabut', 'jadi', 'kalau', 'ada', 'korban', 'mengaku', 'mengaku', 'bisa', 'dipidana', 'apalahi', 'kalau', 'bohong', 'di', 'bawah', 'sumpah', 'kena', 'kuhp']"
2022-04-15 07:50:49+00:00,txtdariagata,"@tidakcerdik @WinnerJhonshon ini masuk nya ke uu pornografi kalo gasalah mmg ada pasal yg ngatur 'menunjukkan kelamin' gt ini kalo gasalah inget yaaa pernah baca, ya tp mungkin stlh adanya UU ini bisa aja dikenain sm UU ini (daku blm baca UU tpks nya huehehe)",  ini masuk nya ke uu pornografi kalo gasalah mmg ada pasal yg ngatur  menunjukkan kelamin  gt ini kalo gasalah inget yaa pernah baca  ya tp mungkin stlh adanya uu ini bisa aja dikenain sm uu ini  daku blm baca uu tpks nya huehehe ,"['ini', 'masuk', 'nya', 'ke', 'uu', 'pornografi', 'kalo', 'gasalah', 'mmg', 'ada', 'pasal', 'yg', 'ngatur', 'menunjukkan', 'kelamin', 'gt', 'ini', 'kalo', 'gasalah', 'inget', 'yaa', 'pernah', 'baca', 'ya', 'tp', 'mungkin', 'stlh', 'adanya', 'uu', 'ini', 'bisa', 'aja', 'dikenain', 'sm', 'uu', 'ini', 'daku', 'blm', 'baca', 'uu', 'tpks', 'nya', 'huehehe']","['ini', 'masuk', 'nya', 'ke', 'uu', 'pornografi', 'kalau', 'enggak', 'salah', 'memang', 'ada', 'pasal', 'yang', 'mengatur', 'menunjukkan', 'kelamin', 'begitu', 'ini', 'kalau', 'enggak', 'salah', 'ingat', 'ya', 'pernah', 'baca', 'iya', 'tapi', 'mungkin', 'setelah', 'adanya', 'uu', 'ini', 'bisa', 'saja', 'dikenain', 'sama', 'uu', 'ini', 'daku', 'belum', 'baca', 'uu', 'tpks', 'nya', 'huehehe']"
2022-04-15 07:52:37+00:00,heztya,Semoga UU TPKS bisa secepatnya digunakan untuk bantu korban tuntut pemerkosa dan mendapatkan bantuan hingga pulih...,semoga uu tpks bisa secepatnya digunakan untuk bantu korban tuntut pemerkosa dan mendapatkan bantuan hingga pulih  ,"['semoga', 'uu', 'tpks', 'bisa', 'secepatnya', 'digunakan', 'untuk', 'bantu', 'korban', 'tuntut', 'pemerkosa', 'dan', 'mendapatkan', 'bantuan', 'hingga', 'pulih']","['semoga', 'uu', 'tpks', 'bisa', 'secepatnya', 'digunakan', 'untuk', 'bantu', 'korban', 'tuntut', 'pemerkosa', 'dan', 'mendapatkan', 'bantuan', 'hingga', 'pulih']"
2022-04-15 07:53:06+00:00,Beritasatu,Pemerintah Diminta Segera Susun Aturan Turunan UU TPKS https://t.co/8uMuCrioMk https://t.co/gDGMbloCS7,pemerintah diminta segera susun aturan turunan uu tpks  ,"['pemerintah', 'diminta', 'segera', 'susun', 'aturan', 'turunan', 'uu', 'tpks']","['pemerintah', 'diminta', 'segera', 'susun', 'aturan', 'turunan', 'uu', 'tpks']"
2022-04-15 07:54:56+00:00,abdlrzzq,"kasus UUTPKS, Arian vs GH dan segala macam yg in related jadi lebih mikir.. apakah aku sudah menjadi lelaki yang baik? salah.. manusia yang baik? atau jangan2 selama ini ada yang kesinggung atau merasa ga nyaman krn kehadiranku ya? how do i properly apologize?",kasus uutpks  arian vs gh dan segala macam yg in related jadi lebih mikir   apakah aku sudah menjadi lelaki yang baik  salah   manusia yang baik  atau jangan  selama ini ada yang kesinggung atau merasa ga nyaman krn kehadiranku ya  how do i properly apologize ,"['kasus', 'uutpks', 'arian', 'vs', 'gh', 'dan', 'segala', 'macam', 'yg', 'in', 'related', 'jadi', 'lebih', 'mikir', 'apakah', 'aku', 'sudah', 'menjadi', 'lelaki', 'yang', 'baik', 'salah', 'manusia', 'yang', 'baik', 'atau', 'jangan', 'selama', 'ini', 'ada', 'yang', 'kesinggung', 'atau', 'merasa', 'ga', 'nyaman', 'krn', 'kehadiranku', 'ya', 'how', 'do', 'i', 'properly', 'apologize']","['kasus', 'uutpks', 'arian', 'vs', 'gh', 'dan', 'segala', 'macam', 'yang', 'ini', 'related', 'jadi', 'lebih', 'mikir', 'apakah', 'aku', 'sudah', 'menjadi', 'lelaki', 'yang', 'baik', 'salah', 'manusia', 'yang', 'baik', 'atau', 'jangan-jangan', 'selama', 'ini', 'ada', 'yang', 'kesinggung', 'atau', 'merasa', 'enggak', 'nyaman', 'karena', 'kehadiranku', 'iya', 'how', 'di', 'i', 'properly', 'apologize']"
2022-04-15 08:03:29+00:00,hastarika,@catanthr Seneng sih lht laki2 ky kebakaran jenggot gara2 uu tpks. Jd tau siapa yg hrs dijauhin., seneng sih lht laki  ky kebakaran jenggot gara  uu tpks  jd tau siapa yg hrs dijauhin ,"['seneng', 'sih', 'lht', 'laki', 'ky', 'kebakaran', 'jenggot', 'gara', 'uu', 'tpks', 'jd', 'tau', 'siapa', 'yg', 'hrs', 'dijauhin']","['senang', 'sih', 'lihat', 'laki-laki', 'kaya', 'kebakaran', 'jenggot', 'gara-gara', 'uu', 'tpks', 'jadi', 'tahu', 'siapa', 'yang', 'harus', 'dijauhin']"
2022-04-15 08:04:05+00:00,mediaindonesia,NasDem Desak Pemerintah Akselerasi Implementasi UU TPKS. Pengesahan UU TPKS pada 13 April 2022 disebutkan Amelia perlu mendapatkan apreiasi setelah sebelumnya tertunda 8 tahun.   https://t.co/ojo7DVT1VJ,nasdem desak pemerintah akselerasi implementasi uu tpks  pengesahan uu tpks pada    april      disebutkan amelia perlu mendapatkan apreiasi setelah sebelumnya tertunda   tahun   ,"['nasdem', 'desak', 'pemerintah', 'akselerasi', 'implementasi', 'uu', 'tpks', 'pengesahan', 'uu', 'tpks', 'pada', 'april', 'disebutkan', 'amelia', 'perlu', 'mendapatkan', 'apreiasi', 'setelah', 'sebelumnya', 'tertunda', 'tahun']","['nasdem', 'desak', 'pemerintah', 'akselerasi', 'implementasi', 'uu', 'tpks', 'pengesahan', 'uu', 'tpks', 'pada', 'april', 'disebutkan', 'amelia', 'perlu', 'mendapatkan', 'apreiasi', 'setelah', 'sebelumnya', 'tertunda', 'tahun-tahun']"
2022-04-15 08:04:32+00:00,mnctrijaya,"UU TPKS Berlaku, Partai Perindo Malang: Tak Ada Ruang bagi Kekerasan Seksual di Indonesia

https://t.co/C0S8mBlUtf",uu tpks berlaku  partai perindo malang  tak ada ruang bagi kekerasan seksual di indonesia  ,"['uu', 'tpks', 'berlaku', 'partai', 'perindo', 'malang', 'tak', 'ada', 'ruang', 'bagi', 'kekerasan', 'seksual', 'di', 'indonesia']","['uu', 'tpks', 'berlaku', 'partai', 'perindo', 'malang', 'tak', 'ada', 'ruang', 'bagi', 'kekerasan', 'seksual', 'di', 'indonesia']"
2022-04-15 08:10:37+00:00,dukun_digital,"@stafsuscolonial Saran saya, belajar apa itu manusia dulu, baru kita bahas UU TPKS nya. Kalqu lingkar otak mini, diskusinya sampai di sini aja ya. Menghargai manusia aja gagal, apalagi menghargai jenis kelamin.", saran saya  belajar apa itu manusia dulu  baru kita bahas uu tpks nya  kalqu lingkar otak mini  diskusinya sampai di sini aja ya  menghargai manusia aja gagal  apalagi menghargai jenis kelamin ,"['saran', 'saya', 'belajar', 'apa', 'itu', 'manusia', 'dulu', 'baru', 'kita', 'bahas', 'uu', 'tpks', 'nya', 'kalqu', 'lingkar', 'otak', 'mini', 'diskusinya', 'sampai', 'di', 'sini', 'aja', 'ya', 'menghargai', 'manusia', 'aja', 'gagal', 'apalagi', 'menghargai', 'jenis', 'kelamin']","['saran', 'saya', 'belajar', 'apa-apa', 'itu', 'manusia', 'dulu', 'baru', 'kita', 'bahas', 'uu', 'tpks', 'nya', 'kalqu', 'lingkar', 'otak', 'mini', 'diskusinya', 'sampai', 'di', 'sini', 'saja', 'iya', 'menghargai', 'manusia', 'saja', 'gagal', 'apalagi', 'menghargai', 'jenis', 'kelamin']"
2022-04-15 08:11:32+00:00,fmuchtar_,"Seolah-olah habis UU TPKS dah penjara langsung penuh gegara semua orang bisa dituduh sebagai pelaku KS. Padahal ya gak gitu mainnya. Kalo baca draft nya ya pasti paham, hehehe. Paling konyol argumen 'awas lho kalo ngeghosting anak orang nanti bisa di penjara'.",seolah olah habis uu tpks dah penjara langsung penuh gegara semua orang bisa dituduh sebagai pelaku ks  padahal ya gak gitu mainnya  kalo baca draft nya ya pasti paham  hehehe  paling konyol argumen  awas lho kalo ngeghosting anak orang nanti bisa di penjara  ,"['seolah', 'olah', 'habis', 'uu', 'tpks', 'dah', 'penjara', 'langsung', 'penuh', 'gegara', 'semua', 'orang', 'bisa', 'dituduh', 'sebagai', 'pelaku', 'ks', 'padahal', 'ya', 'gak', 'gitu', 'mainnya', 'kalo', 'baca', 'draft', 'nya', 'ya', 'pasti', 'paham', 'hehehe', 'paling', 'konyol', 'argumen', 'awas', 'lho', 'kalo', 'ngeghosting', 'anak', 'orang', 'nanti', 'bisa', 'di', 'penjara']","['seolah', 'olah', 'habis', 'uu', 'tpks', 'deh', 'penjara', 'langsung', 'penuh', 'gegara', 'semua', 'orang-orang', 'bisa', 'dituduh', 'sebagai', 'pelaku', 'ks', 'padahal', 'iya', 'enggak', 'begitu', 'mainnya', 'kalau', 'baca', 'draft', 'nya', 'iya', 'pasti', 'paham', 'hehehe', 'paling', 'konyol', 'argumen', 'awas', 'lho', 'kalau', 'ngeghosting', 'anak-anak', 'orang-orang', 'nanti', 'bisa', 'di', 'penjara']"
2022-04-15 08:18:34+00:00,ayysyah707,@celebesid_ @AeYuwan @Joyvina7 @VICE_ID Lagian udah ada UU PKDRT dan UU pornografi dan KUHP pasal 284 aja masih banyak kok korban kekerasan seksual. Udah diatur gitu pelaku tetep aja ga bisa nahan napsu. Makanya UU TPKS ada supaya pelaku2 itu jera dan takut.,  lagian udah ada uu pkdrt dan uu pornografi dan kuhp pasal     aja masih banyak kok korban kekerasan seksual  udah diatur gitu pelaku tetep aja ga bisa nahan napsu  makanya uu tpks ada supaya pelaku  itu jera dan takut ,"['lagian', 'udah', 'ada', 'uu', 'pkdrt', 'dan', 'uu', 'pornografi', 'dan', 'kuhp', 'pasal', 'aja', 'masih', 'banyak', 'kok', 'korban', 'kekerasan', 'seksual', 'udah', 'diatur', 'gitu', 'pelaku', 'tetep', 'aja', 'ga', 'bisa', 'nahan', 'napsu', 'makanya', 'uu', 'tpks', 'ada', 'supaya', 'pelaku', 'itu', 'jera', 'dan', 'takut']","['lagian', 'sudah', 'ada', 'uu', 'pkdrt', 'dan', 'uu', 'pornografi', 'dan', 'kuhp', 'pasal', 'saja', 'masih', 'banyak', 'kok', 'korban', 'kekerasan', 'seksual', 'sudah', 'diatur', 'begitu', 'pelaku', 'tetap', 'saja', 'enggak', 'bisa', 'menahan', 'napsu', 'makanya', 'uu', 'tpks', 'ada', 'supaya', 'pelaku', 'itu', 'jera', 'dan', 'takut']"
2022-04-15 08:19:39+00:00,journalin,"""Masalah pernyataan sikap berdiri bersama korban, sebenarnya sudah jelas. Kita semua HARUS selalu berpihak bersama korban dan penyintas kekerasan seksual."" 

Tepat setelah UU TPKS ketok palu. Proud Serigala Militia 🤘🏽🐺🔥", masalah pernyataan sikap berdiri bersama korban  sebenarnya sudah jelas  kita semua harus selalu berpihak bersama korban dan penyintas kekerasan seksual     tepat setelah uu tpks ketok palu  proud serigala militia     ,"['masalah', 'pernyataan', 'sikap', 'berdiri', 'bersama', 'korban', 'sebenarnya', 'sudah', 'jelas', 'kita', 'semua', 'harus', 'selalu', 'berpihak', 'bersama', 'korban', 'dan', 'penyintas', 'kekerasan', 'seksual', 'tepat', 'setelah', 'uu', 'tpks', 'ketok', 'palu', 'proud', 'serigala', 'militia']","['masalah', 'pernyataan', 'sikap-sikap', 'berdiri', 'bersama', 'korban', 'sebenarnya', 'sudah', 'jelas-jelas', 'kita', 'semua', 'harus', 'selalu', 'berpihak', 'bersama', 'korban', 'dan', 'penyintas', 'kekerasan', 'seksual', 'tepat', 'setelah', 'uu', 'tpks', 'ketok', 'palu', 'proud', 'serigala', 'militia']"
2022-04-15 08:21:09+00:00,rundauf,baru uu tpks di sahno langsung bikin surat terbuka. tegas pol iki.,baru uu tpks di sahno langsung bikin surat terbuka  tegas pol iki ,"['baru', 'uu', 'tpks', 'di', 'sahno', 'langsung', 'bikin', 'surat', 'terbuka', 'tegas', 'pol', 'iki']","['baru', 'uu', 'tpks', 'di', 'sahno', 'langsung', 'bikin', 'surat', 'terbuka', 'tegas', 'pol', 'iki']"
2022-04-15 08:24:39+00:00,minyak__bekas,@indocringe_ bisa kena UU TPKS ga nih cw..???, bisa kena uu tpks ga nih cw    ,"['bisa', 'kena', 'uu', 'tpks', 'ga', 'nih', 'cw']","['bisa', 'kena', 'uu', 'tpks', 'enggak', 'ini', 'cewek']"
2022-04-15 08:27:23+00:00,ellshyne,maju lu semua cowo anjing gue punya uu tpks sekarang,maju lu semua cowo anjing gue punya uu tpks sekarang,"['maju', 'lu', 'semua', 'cowo', 'anjing', 'gue', 'punya', 'uu', 'tpks', 'sekarang']","['maju', 'kamu', 'semua', 'cowok', 'anjing', 'saya', 'punya', 'uu', 'tpks', 'sekarang']"
2022-04-15 08:29:12+00:00,fmuchtar_,"@evianafs Ngirim gambar bernuansa seksual, misalnya pas tytyd atau TT tanpa izin. Misalnya w tbtb dm lu ngirim tytyd. Nah lu bisa laporin gua. Tapi kalo ada yg nawarin kirim gambar/nfsw punya dia dan ada yg mau artinya dua duanya setuju dan gak kena UU TPKS", ngirim gambar bernuansa seksual  misalnya pas tytyd atau tt tanpa izin  misalnya w tbtb dm lu ngirim tytyd  nah lu bisa laporin gua  tapi kalo ada yg nawarin kirim gambar nfsw punya dia dan ada yg mau artinya dua duanya setuju dan gak kena uu tpks,"['ngirim', 'gambar', 'bernuansa', 'seksual', 'misalnya', 'pas', 'tytyd', 'atau', 'tt', 'tanpa', 'izin', 'misalnya', 'w', 'tbtb', 'dm', 'lu', 'ngirim', 'tytyd', 'nah', 'lu', 'bisa', 'laporin', 'gua', 'tapi', 'kalo', 'ada', 'yg', 'nawarin', 'kirim', 'gambar', 'nfsw', 'punya', 'dia', 'dan', 'ada', 'yg', 'mau', 'artinya', 'dua', 'duanya', 'setuju', 'dan', 'gak', 'kena', 'uu', 'tpks']","['mengirim', 'gambar', 'bernuansa', 'seksual', 'misalnya', 'pas', 'tytyd', 'atau', 'tt', 'tanpa', 'izin', 'misalnya', 'gue', 'tbtb', 'dm', 'kamu', 'mengirim', 'tytyd', 'nah', 'kamu', 'bisa', 'laporin', 'saya', 'tapi', 'kalau', 'ada', 'yang', 'menawari', 'kirim', 'gambar', 'nfsw', 'punya', 'dia', 'dan', 'ada', 'yang', 'mau', 'artinya', 'dua', 'duanya', 'setuju', 'dan', 'enggak', 'kena', 'uu', 'tpks']"
